EAEW	1	0.01142
EAHW	1	0.007944
EAIG	1	0.061669
EAIK	1	0.002947
EAKK	1	0.004894
EALA	1	2.810285
EALS	1	0.314361
EANR	1	0.002515
EAQE	1	0.009344
EARK	1	0.005116
EASE	1	0.003927
EASR	1	0.003639
EAVA	1	0.346028
EAVG	23	1.441376
EAVT	1	0.071847
EAWE	1	0.006325
ECDH	2	0.091361
ECDK	6	0.054817
ECER	1	0.006685
ECHP	4	0.03289
ECKP	2	0.018272
ECLS	1	0.262337
ECMP	5	0.054817
ECMR	4	0.030454
ECRY	2	0.026103
ECSW	2	0.019577
ECTR	5	0.022223
ECWQ	1	0.019577
ECWR	2	0.024184
EEAK	1	0.005894
EEDH	1	0.007213
EEDK	1	0.007408
EEDQ	1	0.006526
EEER	1	0.0021
EEHW	1	0.011663
EEHY	1	0.003915
EEIE	1	0.007544
EEIK	1	0.004153
EEKE	1	0.004894
EEKQ	1	0.009291
EEKR	1	0.005671
EEKY	1	0.013052
EEMR	1	0.003225
EENP	1	0.006159
EEPY	10	0.008121
EEQR	1	0.002979
EEQY	1	0.008061
EERR	1	0.006194
EETR	1	0.003106
EEWE	1	0.005894
EEYK	1	0.005374
EEYY	1	0.007721
EFAK	1	0.012181
EFCR	1	0.019234
EFDR	2	0.006939
EFEK	6	0.016123
EFER	1	0.006229
EFEW	4	0.019577
EFIR	1	0.00577
EFKQ	1	0.018272
EFPK	6	0.024917
EGAQ	1	0.003956
EGFK	1	0.006301
EGIK	1	0.00571
EGIN	1	0.005556
EGKK	1	0.005322
EGKR	1	0.002707
EGQR	1	0.00378
EGVH	1	0.003517
EGYH	1	0.006685
EGYN	1	0.005123
EGYY	1	0.004001
EHFK	1	0.009789
EHIR	1	0.004808
EHKR	1	0.006374
EHLA	1	2.241116
EHLS	1	0.308826
EHMK	1	0.013052
EHMT	9	0.488367
EHPK	1	0.016611
EHRK	1	0.013535
EHVG	2	1.408484
EHVR	2	0.009046
EICM	26	1.316579
EIDR	1	0.003023
EIER	1	0.003342
EIFT	12	1.343677
EIHP	1	0.006002
EIHR	3	0.009451
EIIH	1	0.009561
EIIK	1	0.007213
EIKE	1	0.016123
EIKK	1	0.007028
EILA	1	2.923556
EILG	18	3.505104
EILS	11	0.579248
EILT	13	1.986547
EIMG	24	1.6445
EIMQ	12	0.024637
EIMW	1	0.012092
EINE	1	0.006685
EIPK	1	0.008141
EIPP	1	0.004594
EIPR	1	0.004983
EIQE	1	0.006852
EIQQ	1	0.006374
EITK	1	0.003807
EITQ	1	0.006685
EIYK	1	0.007213
EIYR	1	0.005044
EKEK	1	0.006091
EKFQ	1	0.01506
EKFW	1	0.012458
EKHW	1	0.006229
EKIH	1	0.008433
EKLG	19	3.200634
EKLS	1	0.260479
EKMW	1	0.009907
EKNK	1	0.017875
EKNR	2	0.008499
EKNW	1	0.005594
EKPW	1	0.009789
EKTW	1	0.010027
EKWR	4	0.005594
EKYR	1	0.006767
ELDK	1	0.003302
ELDN	1	0.003654
ELEG	1	0.006685
ELEK	2	0.009136
ELEN	1	0.003045
ELEW	1	0.00571
ELHH	1	0.009451
ELHN	1	0.005271
ELHQ	1	0.007028
ELHY	1	0.004421
ELIK	1	0.010151
ELIN	1	0.00315
ELKE	1	0.005958
ELKG	1	0.017402
ELKH	1	0.010963
ELKN	1	0.012748
ELKR	1	0.002797
ELMK	1	0.007309
ELMN	1	0.013435
ELNR	1	0.006767
ELNW	1	0.006685
ELPK	1	0.004217
ELPW	1	0.003469
ELRG	1	0.003794
ELRK	1	0.002741
ELRN	1	0.004916
ELRW	1	0.002076
ELSN	1	0.003458
ELTP	1	0.00493
ELVN	1	0.004761
ELWE	1	0.006852
ELWG	1	0.008499
ELWQ	1	0.005832
ELYN	1	0.003606
ELYQ	1	0.00571
ELYW	1	0.011187
EMAK	1	0.008433
EMAQ	1	0.004726
EMCP	1	0.014716
EMCW	2	0.019933
EMCY	1	0.016781
EMDK	1	0.006852
EMDR	1	0.003103
EMDY	2	0.005374
EMEE	1	0.006526
EMEQ	1	0.010151
EMEW	1	0.006374
EMFH	1	0.007571
EMFQ	1	0.005305
EMIN	1	0.003972
EMIQ	1	0.003606
EMKR	1	0.005482
EMKW	1	0.008841
EMNH	1	0.005374
EMNQ	1	0.002947
EMNR	1	0.003824
EMQN	1	0.015227
EMQQ	2	0.015514
EMQY	1	0.015813
EMRQ	1	0.006145
EMRW	1	0.003244
EMSQ	1	0.005133
EMTQ	1	0.004493
EMTW	1	0.003263
EMVH	1	0.004712
EMVY	1	0.005545
ENCM	1	0.791305
ENCN	1	0.021357
ENDN	2	0.009451
ENDR	1	0.002247
ENEK	1	0.005123
ENHR	1	0.002687
ENKP	1	0.006229
ENKR	1	0.005801
ENLA	1	2.267417
ENLS	1	0.318233
ENNR	1	0.00715
ENQP	1	0.005832
ENQQ	1	0.013052
ENQR	1	0.006301
ENRK	1	0.004122
ENSY	1	0.005291
ENVA	1	0.373793
ENVG	35	1.345924
ENYQ	2	0.019861
EPAQ	1	0.005518
EPDN	1	0.006374
EPDQ	1	0.005482
EPDR	1	0.003729
EPEF	1	0.006229
EPEM	1	0.006091
EPEP	1	0.002015
EPES	1	0.007309
EPFK	1	0.00571
EPFR	1	0.008061
EPHG	1	0.013052
EPHN	1	0.012458
EPIH	1	0.01337
EPIK	1	0.007028
EPKM	1	0.013052
EPKY	11	0.015227
EPLP	1	0.007028
EPMI	1	0.021083
EPMM	1	0.007408
EPMQ	11	0.010151
EPNE	4	0.013704
EPQH	1	0.012458
EPQK	2	0.019577
EPQP	1	0.007408
EPSE	1	0.005076
EPSF	1	0.004645
EPSN	1	0.006895
EPTE	1	0.007213
EPTN	2	0.012458
EPTQ	1	0.003972
EPVK	2	0.007831
EPWH	1	0.011746
EPWK	2	0.011917
EPWQ	1	0.004645
EPWS	1	0.009651
EPWW	1	0.007831
EPYM	1	0.007831
EPYQ	1	0.007613
EPYR	6	0.007213
EQAK	2	0.014815
EQAR	1	0.004238
EQDR	1	0.006159
EQDW	1	0.010963
EQEH	3	0.009451
EQEN	1	0.008306
EQER	1	0.002562
EQHQ	1	0.016123
EQIE	1	0.010542
EQIK	2	0.010542
EQIN	2	0.009451
EQLN	1	0.022223
EQME	1	0.008841
EQMK	1	0.012458
EQMN	5	0.054817
EQNY	2	0.016123
EQPH	1	0.005482
EQQR	1	0.008306
EQRY	1	0.003755
EQSH	1	0.004031
EQSR	1	0.003879
EQTE	1	0.006374
EQTH	4	0.023833
EQTQ	2	0.010542
EQYE	1	0.010151
EQYK	1	0.010963
ERIY	1	0.008701
ERKK	1	0.005076
ERKY	1	0.006939
ERLA	1	2.335969
ERLG	19	4.045584
ERLS	1	0.379186
ERRK	1	0.005907
ERSY	2	0.006052
ERTW	1	0.008565
ERVW	1	0.005258
ESEK	1	0.009239
ESER	1	0.003523
ESHK	1	0.004645
ESHP	1	0.004726
ESHR	1	0.006895
ESKK	1	0.005171
ESKR	1	0.004011
ESLA	1	3.094871
ESLG	20	4.079625
ESLS	1	0.379865
ESME	1	0.007983
ESMK	1	0.008061
ESNR	1	0.003356
ESPK	1	0.004091
ESPR	1	0.004337
ESQR	1	0.002826
ESTR	1	0.002835
ESVA	14	0.387755
ESVG	21	1.3362
ETEE	1	0.009136
ETEP	1	0.005284
ETEW	1	0.010151
ETFT	1	0.51895
ETHH	1	0.007028
ETIW	1	0.007028
ETKG	1	0.019347
ETKP	1	0.003029
ETKY	1	0.009967
ETNN	1	0.008841
ETNP	1	0.007106
ETNY	1	0.005594
ETPP	1	0.00325
ETTK	1	0.004001
ETWR	1	0.004606
EVCA	24	3.960719
EVCG	1	2.450227
EVCM	1	1.142578
EVDK	1	0.004153
EVFT	1	1.331431
EVHR	1	0.002835
EVIG	13	0.143195
EVKR	1	0.00356
EVLA	1	2.579717
EVLG	21	3.657341
EVLS	1	0.503143
EVLT	14	1.688846
EVMG	4	1.34018
EVNR	1	0.00426
EVQP	2	0.008841
EVQR	1	0.00315
EVVD	1	0.042167
EWCT	1	0.179208
EWKR	2	0.016123
EWLA	29	3.209368
EWLG	169	4.990726
EWLS	1	0.392987
EWLT	15	1.688648
EWMT	1	0.144254
EWMW	2	0.027408
EWPR	12	0.010963
EWVG	223	1.673521
EYAR	2	0.019933
EYIR	2	0.007213
EYMA	1	0.461614
EYMT	1	0.099667
EYRR	1	0.009136
EYSR	9	0.007721
EYVG	5	1.301108
FADK	1	0.009789
FADR	2	0.01142
FAIK	2	0.016611
FAIR	1	0.005171
FANE	4	0.021083
FASK	1	0.004122
FCIE	3	0.041528
FCTE	4	0.040306
FEDH	1	0.012458
FEEH	1	0.013052
FEIH	2	0.020302
FEIQ	1	0.008565
FEIR	1	0.009136
FEKR	2	0.01713
FEPH	1	0.007028
FEPQ	2	0.009451
FEQE	1	0.02284
FEQK	1	0.027408
FETH	1	0.008306
FFAA	278	6.928257
FFAG	35	5.703873
FFAI	1	0.6668
FFEK	1	0.009451
FFFG	1	2.240631
FFKK	1	0.01142
FFLG	15	3.749708
FFMG	1	2.064611
FFNK	1	0.003514
FFQK	1	0.012458
FFTK	1	0.004316
FGKR	1	0.00356
FGWQ	1	0.010343
FGYY	1	0.015227
FHAA	540	5.665545
FHEK	6	0.019577
FHLG	26	3.982191
FHPK	1	0.007613
FIAG	20	3.372224
FICG	1	2.610576
FICM	19	1.534867
FIDK	1	0.007213
FIER	1	0.005958
FIFG	62	4.572647
FIHR	1	0.007475
FIKE	1	0.015227
FILA	1	3.335367
FILC	22	4.17574
FILG	16	4.264869
FILT	139	3.830416
FIMA	20	3.689306
FIMG	22	3.361803
FKFG	25	3.11057
FKIR	1	0.004397
FKKK	1	0.010542
FKKR	1	0.009451
FKLC	18	2.329708
FKLG	31	3.88675
FKLT	139	2.718182
FKMG	16	2.129417
FKNR	1	0.004606
FKPE	3	0.007309
FKPK	1	0.009136
FKSK	1	0.005482
FKTE	1	0.010278
FKTK	1	0.008182
FLAA	236	2.906768
FLAG	1	1.658222
FLDK	1	0.002635
FLEK	1	0.002001
FLFG	33	2.778453
FLIK	1	0.007277
FLKE	1	0.008182
FLKK	1	0.007408
FLKR	1	0.005882
FLLC	19	1.300507
FLLG	11	2.606968
FLLT	140	1.383714
FLMG	1	1.05299
FMAG	1	1.338461
FMDK	1	0.005594
FMFG	15	1.715007
FMHK	15	0.018272
FMHR	4	0.007613
FMIE	1	0.005832
FMLT	125	1.320802
FMMG	1	0.921716
FMNE	1	0.009136
FMNK	1	0.012272
FMPK	1	0.006852
FMRK	1	0.008477
FMSK	1	0.008306
FMSR	1	0.004303
FMVK	1	0.004493
FNLC	1	1.796769
FNWY	8	0.230479
FPCE	1	0.014318
FPCQ	1	0.008521
FPDQ	1	0.003448
FPEQ	1	0.003915
FPHH	1	0.007088
FPHQ	1	0.005322
FPIE	1	0.011516
FPIH	1	0.00405
FPIK	1	0.005374
FPMH	1	0.006325
FPMQ	1	0.002469
FPNP	1	0.003691
FPQE	1	0.003915
FPQP	1	0.005271
FPQQ	1	0.01142
FPRE	1	0.004568
FPSK	1	0.003684
FPTK	1	0.004568
FPVE	1	0.004302
FPVP	1	0.00258
FPVQ	1	0.004453
FPYE	1	0.010027
FQDR	1	0.003514
FQER	1	0.006685
FQIE	1	0.013052
FQIH	1	0.016123
FQIR	1	0.002661
FQLC	19	1.673521
FQLT	133	1.793
FQMG	1	1.252952
FQRE	1	0.006374
FQTE	1	0.019577
FRCG	1	2.754203
FRDR	1	0.006578
FREK	1	0.009789
FRFG	31	4.875
FRIR	1	0.006977
FRLC	18	3.129118
FRLG	15	4.428743
FRLT	144	3.655235
FRMG	1	2.309723
FRPK	1	0.009213
FSKK	1	0.016611
FTDE	1	0.011264
FTHQ	1	0.004493
FTKR	1	0.007509
FTQK	1	0.010542
FVCA	23	3.54315
FVCG	1	2.206905
FVDR	1	0.006777
FVFG	32	4.123355
FVLC	18	2.794218
FVLG	15	3.985688
FVLT	144	2.96456
FVMG	1	1.817525
FWAA	589	8.761966
FWAG	275	6.509479
FWCA	154	7.554663
FWER	5	0.045681
FWFG	15	5.173323
FWIK	1	0.010151
FWLG	368	7.312656
FWMG	1	3.066307
FWQE	1	0.027408
FWTK	3	0.019577
FYAA	406	8.045152
FYAG	37	6.500028
FYAI	3	1.218865
FYCA	61	5.618708
FYFG	1	2.643935
FYLG	5	4.166447
FYMG	1	2.838089
FYPK	9	0.021083
FYRK	10	0.01337
GACE	1	0.008499
GADN	1	0.003342
GAEE	1	0.001391
GAHE	1	0.005958
GAHP	1	0.00239
GAHQ	1	0.002045
GAIK	1	0.002855
GAIQ	1	0.001903
GAKK	1	0.004493
GAKP	1	0.002303
GAMH	1	0.003755
GANE	1	0.002061
GANH	1	0.003448
GANP	1	0.00315
GANR	1	0.003071
GAQK	1	0.006631
GAQT	1	0.00279
GARH	1	0.002262
GARK	1	0.001727
GASE	1	0.002785
GATN	1	0.004283
GAVQ	1	0.00094
GAVR	1	0.001872
GAYK	1	0.002797
GCDG	6	0.009789
GCEE	3	0.01142
GCER	1	0.003342
GCHN	2	0.024917
GCHR	2	0.019577
GCKE	4	0.027408
GCKS	2	0.020055
GCMQ	2	0.031625
GCNE	5	0.049833
GCNH	2	0.01337
GCNN	2	0.023833
GCPE	5	0.009451
GCSE	8	0.012048
GCTH	2	0.021753
GCTP	2	0.009451
GCYE	4	0.073089
GCYH	2	0.015662
GEDH	1	0.008565
GEDN	1	0.002979
GEDQ	1	0.002714
GEHR	1	0.001344
GEHY	1	0.004351
GEIF	1	0.007944
GEKT	1	0.001681
GEMH	1	0.001622
GEMN	1	0.00193
GEMY	1	0.00193
GEPH	1	0.002167
GEPP	1	0.001986
GEQI	1	0.006374
GEQN	1	0.00356
GEQP	1	0.00215
GEQQ	1	0.003012
GEQT	1	0.001207
GETN	1	0.002228
GEYK	6	0.004217
GFCE	1	0.006449
GFDE	1	0.002492
GFDQ	4	0.006852
GFDS	1	0.005328
GFFT	1	0.344967
GFHQ	1	0.006091
GFLR	1	0.003384
GFMQ	1	0.005237
GFNH	1	0.003654
GFNR	1	0.003904
GFQE	1	0.019577
GFRE	1	0.002635
GFSE	1	0.005438
GFTK	1	0.00715
GFWT	1	0.008061
GFYE	1	0.004568
GFYR	1	0.003023
GGAK	1	0.001774
GGCH	1	0.00726
GGDK	1	0.00315
GGEE	1	0.001171
GGEG	1	0.002108
GGEP	1	0.001311
GGEQ	1	0.00344
GGHE	1	0.002947
GGHG	1	0.002193
GGHK	2	0.007213
GGHY	1	0.002447
GGKG	2	0.007101
GGKK	1	0.002538
GGKR	1	0.002368
GGKY	1	0.003514
GGLE	1	0.001729
GGLR	1	0.002034
GGNH	1	0.00193
GGNP	1	0.001651
GGPG	1	0.002001
GGQG	1	0.011037
GGQK	1	0.002797
GGQQ	1	0.002247
GGQY	1	0.002141
GGRY	1	0.001877
GGTN	1	0.00137
GGWL	1	0.007441
GGWR	1	0.003037
GGYR	1	0.003874
GHDK	2	0.008061
GHDN	2	0.005482
GHDP	1	0.002045
GHDR	1	0.003807
GHIQ	2	0.010151
GHIR	2	0.005537
GHKR	1	0.003654
GHME	1	0.008306
GHMQ	1	0.009136
GHNP	2	0.009561
GHQE	9	0.02284
GHRA	9	0.148189
GHRG	2	0.020492
GHSE	1	0.006024
GHSR	1	0.004122
GHTE	1	0.005374
GHWP	1	0.005482
GHWR	1	0.003012
GICK	5	0.017798
GICR	4	0.013446
GIDE	1	0.00378
GIDK	1	0.002469
GIEK	1	0.009291
GIFT	9	1.733392
GIHH	1	0.003263
GIHN	1	0.003384
GIKK	1	0.004983
GIKP	1	0.003484
GIKR	1	0.004549
GIKT	1	0.005565
GIMK	1	0.002855
GIMR	2	0.003544
GINK	1	0.002979
GINN	1	0.004645
GIPP	1	0.003342
GIPR	1	0.002826
GIQH	1	0.003654
GIQK	1	0.006229
GIQQ	1	0.003704
GIRE	1	0.002447
GIRR	1	0.002976
GIVR	1	0.002798
GIWE	1	0.005076
GIWH	2	0.010382
GIWQ	1	0.005123
GIYI	1	0.013704
GKAK	1	0.003691
GKCE	1	0.00575
GKDH	1	0.002373
GKDK	1	0.007213
GKEQ	1	0.003671
GKER	1	0.0036
GKHE	1	0.005427
GKHQ	1	0.003225
GKKP	1	0.0027
GKMQ	1	0.001681
GKNN	1	0.005832
GKNQ	1	0.00261
GKPE	1	0.008348
GKPG	1	0.00502
GKQG	1	0.004001
GKQQ	1	0.004726
GKSN	1	0.003294
GKSQ	1	0.003194
GKTP	1	0.003426
GKVE	1	0.001503
GKWE	1	0.00178
GKWI	1	0.004953
GKYH	1	0.007613
GLCH	1	0.006407
GLCQ	1	0.005226
GLCR	1	0.007486
GLDK	1	0.00261
GLHA	1	0.006169
GLHP	1	0.005089
GLHR	1	0.004142
GLHY	1	0.004606
GLIN	1	0.006209
GLIS	1	0.002759
GLKE	1	0.005171
GLKK	1	0.002885
GLKR	1	0.005518
GLKT	1	0.004587
GLKW	1	0.006604
GLMW	1	0.00405
GLNY	1	0.006526
GLPE	1	0.005417
GLPH	1	0.004163
GLPN	1	0.003484
GLPP	1	0.002529
GLPQ	1	0.003949
GLPR	1	0.002694
GLPY	1	0.003057
GLQP	1	0.002001
GLQS	1	0.00541
GLQT	1	0.005758
GLQY	1	0.002193
GLRQ	2	0.004268
GLSK	1	0.004328
GLVK	1	0.003106
GLYQ	1	0.005374
GLYY	1	0.003687
GMDP	1	0.002298
GMDR	1	0.00323
GMEQ	1	0.003029
GMES	1	0.003318
GMET	1	0.003273
GMHG	1	0.007613
GMHH	1	0.007613
GMHN	1	0.00261
GMHT	1	0.005856
GMIE	1	0.004457
GMIK	2	0.006057
GMIQ	1	0.003638
GMIR	1	0.003182
GMIS	1	0.003389
GMKI	1	0.006852
GMKP	1	0.002363
GMNK	1	0.003755
GMPH	6	0.004385
GMPN	1	0.004174
GMPQ	1	0.00426
GMQH	1	0.00386
GMQK	4	0.015441
GMQN	1	0.003654
GMQP	3	0.004808
GMQT	1	0.004328
GMRE	1	0.003405
GMRN	2	0.004693
GMRP	1	0.004006
GMSP	1	0.00249
GMSR	1	0.003007
GMTH	1	0.003187
GMVN	1	0.00282
GMVQ	1	0.002591
GMWE	1	0.00315
GMWH	1	0.004961
GMWK	1	0.003469
GMWN	1	0.0027
GMWS	1	0.003548
GMYR	1	0.00253
GNDE	1	0.001531
GNDG	1	0.006658
GNDH	1	0.002201
GNDQ	1	0.00386
GNDR	1	0.002104
GNEK	1	0.005832
GNEP	1	0.00154
GNHR	1	0.002958
GNIE	1	0.002515
GNME	1	0.001612
GNMQ	1	0.003469
GNPE	1	0.001384
GNPP	1	0.001222
GNPQ	1	0.003329
GNQE	1	0.003342
GNRE	1	0.002426
GNRK	1	0.003023
GNSH	1	0.004431
GNTH	1	0.001166
GNTK	1	0.004753
GNTP	1	0.001423
GNYH	1	0.011917
GPCE	1	0.010542
GPCH	1	0.005374
GPCQ	1	0.006301
GPDL	1	0.006411
GPEG	3	0.00715
GPEP	1	0.001923
GPES	3	0.003817
GPFK	1	0.007831
GPFN	1	0.003606
GPHI	1	0.006526
GPHS	1	0.002426
GPIE	8	0.012272
GPKL	1	0.00541
GPLR	1	0.003865
GPMP	4	0.004726
GPNF	1	0.010963
GPNN	1	0.008565
GPNP	1	0.003132
GPNT	1	0.001903
GPPC	1	0.008306
GPPH	1	0.00315
GPPN	1	0.004091
GPPP	5	0.006685
GPPR	1	0.002987
GPQA	1	0.003187
GPQG	1	0.011187
GPQH	1	0.004031
GPQP	1	0.002323
GPQR	7	0.006968
GPQT	1	0.007757
GPRA	1	0.005014
GPRL	1	0.003164
GPRN	1	0.002333
GPRP	1	0.001794
GPRQ	1	0.002294
GPRS	1	0.003307
GPSH	1	0.003409
GPSI	1	0.002875
GPSQ	1	0.002499
GPSR	1	0.00332
GPTH	1	0.002323
GPTQ	2	0.007475
GPTT	1	0.002175
GPVL	1	0.003755
GPWQ	1	0.006091
GPYQ	1	0.003807
GQCH	1	0.004153
GQCK	13	0.013052
GQCN	1	0.014056
GQCQ	1	0.004726
GQDH	2	0.009617
GQDP	1	0.004685
GQHY	2	0.019577
GQKE	1	0.011917
GQLK	2	0.008223
GQMN	1	0.01142
GQNH	1	0.007213
GQNT	1	0.004808
GQPG	1	0.004808
GQPK	1	0.007831
GQPQ	1	0.007028
GQPT	12	0.006795
GQQQ	2	0.008306
GQQS	1	0.006301
GQRP	2	0.005332
GQTH	1	0.004645
GQTP	1	0.002469
GQVE	2	0.003263
GQVN	2	0.003807
GQWR	1	0.003972
GQYH	1	0.005374
GREE	1	0.001263
GREN	4	0.006434
GREP	1	0.002864
GRHK	1	0.004894
GRHP	1	0.003373
GRHQ	1	0.004767
GRIN	2	0.006526
GRIQ	1	0.004938
GRIR	1	0.003218
GRKE	1	0.00221
GRME	1	0.001176
GRNE	1	0.003704
GRNK	1	0.00453
GRPH	1	0.002265
GRPP	1	0.003056
GRTQ	1	0.003638
GRWR	1	0.005128
GSCN	1	0.013452
GSDE	4	0.007876
GSDH	1	0.003103
GSDK	1	0.001641
GSEP	1	0.001868
GSEQ	1	0.004238
GSHH	1	0.002426
GSHN	1	0.002885
GSKP	1	0.004758
GSKR	1	0.003458
GSKS	1	0.005404
GSLR	1	0.004309
GSMQ	1	0.003879
GSNQ	1	0.00726
GSPE	1	0.002826
GSQH	1	0.00453
GSQN	1	0.010027
GSQQ	1	0.002562
GSRK	1	0.001871
GSSE	1	0.002623
GTCN	1	0.006644
GTCQ	1	0.003045
GTDG	1	0.004323
GTEE	1	0.001631
GTEK	1	0.006046
GTEP	1	0.003402
GTEQ	1	0.002237
GTHE	1	0.010542
GTIK	1	0.004837
GTKG	1	0.004184
GTKK	3	0.007613
GTKP	1	0.0055
GTME	1	0.004705
GTMH	1	0.002947
GTNE	1	0.008771
GTNK	1	0.004091
GTPH	1	0.003225
GTPK	1	0.004594
GTPQ	1	0.002635
GTRH	1	0.002984
GTSE	1	0.005014
GTSK	1	0.004441
GTTK	1	0.004328
GTWR	1	0.00429
GTWT	1	0.003867
GTYI	1	0.006424
GVCH	1	0.005482
GVDK	1	0.001344
GVEE	1	0.002458
GVEK	1	0.002811
GVEP	1	0.001171
GVEQ	1	0.001821
GVHE	1	0.004894
GVHH	1	0.004594
GVIQ	1	0.003276
GVKE	1	0.00575
GVME	1	0.002045
GVPH	1	0.002629
GVPP	1	0.001246
GVQK	1	0.002826
GVQN	1	0.006024
GVWE	1	0.002069
GWKQ	18	0.02284
GWPE	1	0.005958
GWQH	4	0.015227
GWRR	3	0.006301
GWVE	1	0.001958
GWWE	2	0.01142
GYDP	2	0.005651
GYDR	3	0.009907
GYFT	1	0.46396
GYHP	5	0.009789
GYKP	1	0.007831
GYLK	1	0.004808
GYME	3	0.024917
GYMN	2	0.028851
GYNP	1	0.003302
GYNQ	4	0.021083
GYPP	1	0.003972
GYPS	5	0.004153
GYQS	4	0.007831
GYRK	1	0.009789
GYRP	1	0.004851
GYSK	13	0.004645
GYTE	3	0.006374
GYTR	2	0.006474
HADR	1	0.003514
HAHR	1	0.006685
HANE	1	0.005958
HAPE	1	0.004071
HARR	1	0.004757
HCER	2	0.01451
HCHE	14	0.018272
HCME	2	0.010963
HCMR	2	0.01725
HCNK	2	0.022148
HCPP	2	0.011311
HCRP	10	0.00989
HECH	1	0.01154
HEEN	1	0.017402
HEEQ	1	0.008433
HEHQ	1	0.005832
HEKH	1	0.008841
HELE	1	0.006125
HENI	2	0.017683
HENP	1	0.004645
HEPP	1	0.005613
HEQE	2	0.019122
HESE	1	0.005006
HESR	1	0.002315
HETW	1	0.003704
HEVP	1	0.003849
HEYE	1	0.014815
HEYW	1	0.007213
HFLG	18	1.788153
HFQE	1	0.008565
HGCE	1	0.009789
HGCH	1	0.01348
HGFK	1	0.006125
HGFQ	1	0.003384
HGHQ	1	0.004421
HGHW	1	0.018272
HGIK	1	0.005374
HGIP	1	0.006411
HGIQ	1	0.00426
HGIR	1	0.002999
HGLR	1	0.002004
HGME	1	0.003755
HGMH	1	0.004217
HGRK	1	0.00378
HGRY	1	0.004316
HGTE	5	0.005863
HGTK	1	0.005374
HGTP	1	0.003922
HGTQ	1	0.004469
HGVE	1	0.002096
HGWQ	1	0.003492
HGWW	1	0.009617
HGYE	1	0.007342
HGYK	1	0.005894
HHEE	7	0.010748
HHEK	2	0.012458
HHKR	2	0.007757
HHNK	1	0.015227
HHQK	16	0.020302
HHSK	1	0.008771
HICA	25	4.181163
HICI	6	0.227785
HIDK	1	0.004894
HIKR	1	0.002968
HILG	17	3.73175
HIMG	4	1.473844
HIPR	1	0.002879
HIQR	1	0.006818
HIRR	1	0.004549
HISK	1	0.006961
HITR	1	0.005518
HKDE	9	0.008061
HKDK	1	0.006604
HKDR	1	0.003169
HKEK	1	0.012458
HKER	1	0.004873
HKIR	1	0.003172
HKKR	1	0.005518
HKLG	18	2.568097
HKME	1	0.00579
HKPQ	2	0.00726
HKQW	1	0.02284
HKRR	1	0.003298
HKTK	1	0.005044
HKTP	1	0.004553
HKTR	1	0.005248
HKVP	1	0.004761
HKYE	1	0.004808
HKYK	1	0.005271
HLAD	13	0.114201
HLEP	1	0.003711
HLIP	1	0.004757
HLIY	1	0.004289
HLKR	1	0.006467
HLKY	1	0.004283
HLLD	1	0.03426
HLPE	1	0.004316
HLQR	1	0.004368
HLRD	23	0.115404
HLYY	1	0.004226
HMHR	1	0.005231
HMKP	1	0.003972
HMLD	1	0.054817
HMNK	1	0.003915
HMQE	1	0.004091
HMRR	1	0.003929
HMYE	1	0.004091
HMYK	1	0.004031
HNDE	1	0.00571
HNHR	1	0.005271
HNSE	2	0.008061
HNTE	1	0.005518
HPAK	1	0.004011
HPAQ	1	0.004983
HPDF	1	0.007561
HPDN	1	0.004924
HPEH	1	0.004781
HPER	1	0.00302
HPIH	1	0.004746
HPIP	5	0.004628
HPKF	1	0.015662
HPKK	12	0.01713
HPLI	1	0.00571
HPML	1	0.00439
HPMP	1	0.004171
HPMY	6	0.005991
HPNK	1	0.010151
HPPM	1	0.005374
HPPN	1	0.006125
HPQI	1	0.007721
HPQK	1	0.011187
HPQM	1	0.004808
HPRN	1	0.006539
HPTK	1	0.006182
HPTQ	1	0.004132
HPTR	1	0.003093
HPVH	1	0.002792
HPWI	1	0.008306
HPWK	1	0.005029
HQEK	1	0.007613
HQHP	1	0.008913
HQIH	1	0.008655
HQKH	2	0.012748
HQMP	1	0.008489
HQMQ	1	0.007831
HQNE	2	0.010963
HQPH	1	0.00453
HQPR	1	0.002515
HQQH	1	0.003915
HQQR	1	0.007213
HQRE	3	0.009323
HQVK	1	0.006895
HQVP	1	0.006898
HQYK	1	0.008841
HRDK	1	0.005123
HREE	1	0.006449
HREK	1	0.007561
HRIK	1	0.007213
HRNK	1	0.005445
HSDR	1	0.003677
HSNK	1	0.006286
HSQE	1	0.00575
HSTK	1	0.005208
HTHE	1	0.012272
HTIP	1	0.004397
HTIR	1	0.003823
HTKR	1	0.00356
HTME	1	0.001531
HTMR	1	0.003252
HTNK	1	0.007475
HTPP	1	0.00419
HTQE	1	0.002769
HTQP	1	0.003437
HTRR	1	0.003763
HTSE	1	0.004331
HTTE	1	0.004457
HTTK	1	0.004726
HTTR	1	0.002769
HTYE	1	0.004685
HTYK	1	0.00691
HVCA	25	3.929662
HVCI	1	0.196458
HVEK	1	0.005211
HVLG	16	3.045902
HVQE	1	0.005374
HVRE	1	0.005202
HVTK	1	0.004184
HVVD	8	0.082225
HWLG	76	4.720571
HYLG	1	2.474285
HYTR	1	0.007596
IAAC	339	2.958818
IAAG	34	3.569016
IACG	1	3.169555
IAIK	1	0.008407
IALH	9	0.083915
IAPK	1	0.005651
IARK	1	0.003654
ICAM	33	1.668273
ICAS	17	1.550034
ICLH	16	0.253311
