ranked_id	hap	fit	model	N_max	r/s
H141	000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000	8.75012947368421	cov-e484k	103	3.230474064392301e-15
H142	000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000	7.762322631578947	cov-e484k	103	3.230474064392301e-15
H143	000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000	6.52112052631579	cov-e484k	103	3.230474064392301e-15
H144	000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000	8.438655263157894	cov-e484k	103	3.230474064392301e-15
H145	000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000	7.3120005263157895	cov-e484k	103	3.230474064392301e-15
H146	000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000	7.110328947368421	cov-e484k	103	3.230474064392301e-15
H147	000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000	8.918323684210526	cov-e484k	103	3.230474064392301e-15
H148	000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000	8.792814736842105	cov-e484k	103	3.230474064392301e-15
H149	000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000	8.760935263157895	cov-e484k	103	3.230474064392301e-15
H150	000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000	5.753583157894736	cov-e484k	103	3.230474064392301e-15
H151	000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000	8.735935263157895	cov-e484k	103	3.230474064392301e-15
H152	000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000	8.5028	cov-e484k	103	3.230474064392301e-15
H153	000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000	8.89843947368421	cov-e484k	103	3.230474064392301e-15
H154	000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000	8.137297894736843	cov-e484k	103	3.230474064392301e-15
H155	000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000	8.097722631578947	cov-e484k	103	3.230474064392301e-15
H156	000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000	7.903905263157894	cov-e484k	103	3.230474064392301e-15
H157	000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000	5.779781052631579	cov-e484k	103	3.230474064392301e-15
H158	000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000	5.96575	cov-e484k	103	3.230474064392301e-15
H159	000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000	5.690386315789474	cov-e484k	103	3.230474064392301e-15
H160	000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000	8.751643684210526	cov-e484k	103	3.230474064392301e-15
H161	000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000	6.725541052631579	cov-e484k	103	3.230474064392301e-15
H162	000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000	6.859883157894737	cov-e484k	103	3.230474064392301e-15
H163	000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000	8.92308	cov-e484k	103	3.230474064392301e-15
H164	000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000	8.785252105263158	cov-e484k	103	3.230474064392301e-15
H165	000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000	6.054084736842105	cov-e484k	103	3.230474064392301e-15
H166	000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000	6.375761052631579	cov-e484k	103	3.230474064392301e-15
H167	000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000	5.8279	cov-e484k	103	3.230474064392301e-15
H168	000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000	7.698095263157895	cov-e484k	103	3.230474064392301e-15
H169	000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000	8.057983684210527	cov-e484k	103	3.230474064392301e-15
H170	000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000	7.149092631578948	cov-e484k	103	3.230474064392301e-15
H171	000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000	8.144673684210526	cov-e484k	103	3.230474064392301e-15
H172	000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000	5.363150526315789	cov-e484k	103	3.230474064392301e-15
H173	000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000	8.618862631578947	cov-e484k	103	3.230474064392301e-15
H174	000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000	8.014942105263158	cov-e484k	103	3.230474064392301e-15
H175	000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000	5.966983157894737	cov-e484k	103	3.230474064392301e-15
H176	000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000	6.148495263157895	cov-e484k	103	3.230474064392301e-15
H177	000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000	5.873340526315789	cov-e484k	103	3.230474064392301e-15
H178	000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000	7.795225263157896	cov-e484k	103	3.230474064392301e-15
H179	000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000	5.697025263157895	cov-e484k	103	3.230474064392301e-15
H180	000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000	6.709135263157894	cov-e484k	103	3.230474064392301e-15
H181	000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000	6.575928947368421	cov-e484k	103	3.230474064392301e-15
H182	000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000	6.480916842105263	cov-e484k	103	3.230474064392301e-15
H183	000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000	6.71429	cov-e484k	103	3.230474064392301e-15
H184	000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000	8.512189473684211	cov-e484k	103	3.230474064392301e-15
H185	000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000	7.483912631578948	cov-e484k	103	3.230474064392301e-15
H186	000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000	8.608697894736842	cov-e484k	103	3.230474064392301e-15
H187	000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000	8.93534947368421	cov-e484k	103	3.230474064392301e-15
H188	000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000	8.945269999999999	cov-e484k	103	3.230474064392301e-15
H189	000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000	8.907245789473684	cov-e484k	103	3.230474064392301e-15
H190	000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000	8.849585789473684	cov-e484k	103	3.230474064392301e-15
H191	000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000	8.861254666666667	cov-e484k	103	3.230474064392301e-15
H192	000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000	8.903624210526315	cov-e484k	103	3.230474064392301e-15
H193	000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000	8.812186666666667	cov-e484k	103	3.230474064392301e-15
H194	000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000	8.739894999999999	cov-e484k	103	3.230474064392301e-15
H195	000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000	8.775534210526317	cov-e484k	103	3.230474064392301e-15
H196	000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000	8.767201578947368	cov-e484k	103	3.230474064392301e-15
H197	000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000	9.015734210526315	cov-e484k	103	3.230474064392301e-15
H198	000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000	8.899645263157893	cov-e484k	103	3.230474064392301e-15
H199	000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100	8.942502941176471	cov-e484k	103	3.230474064392301e-15
H200	000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010	8.944345263157894	cov-e484k	103	3.230474064392301e-15
H201	000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001	8.9834125	cov-e484k	103	3.230474064392301e-15
